Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
158;2633,333;00:00:02:633;51,30475;53,66603;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,369873;-0,676346;0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-22,19238;-40,58075;0,22831;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;2650;00:00:02:650;51,30475;53,66603;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,19238;40,58075;-0,22831;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;2666,667;00:00:02:667;51,30068;53,65413;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,243988;-0,714111;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-14,63928;-42,84667;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;2683,333;00:00:02:683;51,31155;53,65255;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,651855;-0,094757;0;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,7506;37,16125;-0,227451;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;2700;00:00:02:700;51,32073;53,65263;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,550919;0,004807;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,05621;5,973815;-0,227451;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163;2716,667;00:00:02:717;51,32073;53,65263;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-33,05511;-0,288391;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;2733,333;00:00:02:733;51,33074;53,65467;3,094273;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,600586;0,122452;-0,003805;-0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,03515;7,347106;-0,22831;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;2750;00:00:02:750;51,32249;53,64893;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,494614;-0,344696;0;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-65,71197;-28,02887;0,22831;1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;2766,667;00:00:02:767;51,3278;53,62611;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,318604;-1,368942;0;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,79302;-61,45477;0;0,000429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;2783,333;00:00:02:783;51,3278;53,62611;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19,11621;82,13653;0;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;2800;00:00:02:800;51,32224;53,62453;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,33371;-0,095215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-20,02258;-5,71289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;2816,667;00:00:02:817;51,31818;53,61264;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,243988;-0,713196;0,007596;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,3833;-37,07885;0,455761;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;2833,333;00:00:02:833;51,31818;53,61264;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,63928;42,79174;-0,455761;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;2850;00:00:02:850;51,31818;53,61264;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;2866,667;00:00:02:867;51,29984;53,60313;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,100235;-0,570602;0;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-66,0141;-34,23615;0;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;2883,333;00:00:02:883;51,29747;53,59507;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,142136;-0,483856;-0,003791;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,48596;5,204774;-0,227451;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;2900;00:00:02:900;51,30199;53,59994;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,271454;0,292282;0,003791;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,81537;46,56829;0,454903;1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;2916,667;00:00:02:917;51,30199;53,59994;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-16,28723;-17,53692;-0,227451;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176;2933,333;00:00:02:933;51,30691;53,60008;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,2948;0,008469;-0,007596;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,68799;0,508118;-0,455761;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;2950;00:00:02:950;51,30423;53,56876;3,094337;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,160675;-1,879349;0,003805;0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-27,32849;-113,269;0,684071;1,524782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;2966,667;00:00:02:967;51,30117;53,54684;3,094273;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,183334;-1,314697;-0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,359558;33,87909;-0,456619;-1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;2983,333;00:00:02:983;51,30117;53,54684;3,094273;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,00006;78,88183;0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;3000;00:00:03:000;51,34143;53,54902;3,094337;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;2,41539;0,130234;0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144,9234;7,814025;0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;3016,667;00:00:03:017;51,36059;53,54676;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,149673;-0,13504;0,003791;-0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-75,94299;-15,91644;-0,000858;-1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;3033,333;00:00:03:033;51,35429;53,54214;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,377884;-0,277405;-0,007596;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-91,65343;-8,54187;-0,683212;1,524782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;3050;00:00:03:050;51,34015;53,53637;3,094273;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,848465;-0,346527;0;0,008461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-28,23486;-4,147337;0,455761;-0,000858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;3066,667;00:00:03:067;51,34195;53,53204;3,094337;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,107575;-0,259323;0,003805;-0,025406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,36236;5,232237;0,22831;-2,032041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;3083,333;00:00:03:083;51,34583;53,52234;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,233231;-0,582275;0;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,539367;-19,37713;-0,22831;2,03247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;3100;00:00:03:100;51,33365;53,51758;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,73082;-0,285645;0;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-57,84301;17,79785;0;0,000429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;3116,667;00:00:03:117;51,33365;53,51758;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,84917;17,13867;0;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;3133,333;00:00:03:133;51,33365;53,51758;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;3150;00:00:03:150;51,33056;53,50554;3,094337;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,185623;-0,722351;0;-0,016944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-11,13739;-43,34106;0;-1,016665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;3166,667;00:00:03:167;51,32763;53,49896;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,17601;-0,394592;0;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,576782;19,66553;0;1,524782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;3183,333;00:00:03:183;51,32763;53,49896;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,56061;23,67553;0;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;3200;00:00:03:200;51,32763;53,49896;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;3216,667;00:00:03:217;51,3265;53,50737;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,067749;0,504456;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,064941;30,26733;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;3233,333;00:00:03:233;51,34059;53,5131;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,845718;0,344009;-0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,80804;-9,626771;-0,683212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;3250;00:00:03:250;51,35389;53,52074;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,797882;0,45845;0;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,870178;6,866455;0,455761;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;3266,667;00:00:03:267;51,35389;53,52074;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-47,87292;-27,50702;0;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;3283,333;00:00:03:283;51,36175;53,50428;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,471497;-0,988083;0,007596;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,28979;-59,28497;0,455761;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;3300;00:00:03:300;51,36175;53,50428;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-28,28979;59,28497;-0,455761;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;3316,667;00:00:03:317;51,36175;53,50428;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;3333,333;00:00:03:333;51,35938;53,51369;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,142365;0,565109;-0,007596;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8,54187;33,90656;-0,455761;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;3350;00:00:03:350;51,35698;53,50125;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,143738;-0,746841;0,007596;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,082397;-78,71703;0,911522;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;3366,667;00:00:03:367;51,35698;53,50125;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,143738;-0,746841;0,007596;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,082397;-78,71703;0,911522;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;3383,333;00:00:03:383;51,37409;53,52352;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,026764;1,336212;-0,007596;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,23009;124,9832;-0,911522;1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;3400;00:00:03:400;51,35611;53,51246;3,09421;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,079178;-0,6633;-0,003791;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-126,3565;-119,9707;0,22831;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;3416,667;00:00:03:417;51,33162;53,50755;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,469192;-0,295029;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-23,40087;22,09625;0,454903;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;3433,333;00:00:03:433;51,31363;53,49649;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,079636;-0,663528;0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,37341;-22,10998;0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;3450;00:00:03:450;51,28662;53,48698;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,620026;-0,570374;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-32,42339;5,589291;-0,683212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;3466,667;00:00:03:467;51,28662;53,48698;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97,20152;34,22241;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209;3483,333;00:00:03:483;51,28662;53,48698;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210;3500;00:00:03:500;51,28662;53,48698;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;3516,667;00:00:03:517;51,28166;53,48694;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,297775;-0,002289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17,86651;-0,137329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212;3533,333;00:00:03:533;51,28166;53,48694;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,86651;0,137329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213;3550;00:00:03:550;51,27346;53,47186;3,094337;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,492325;-0,905228;0;-0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-29,53949;-54,31365;0;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
