Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
111;1776;00:00:01:816;38,49234;4,307049;3,094337;24,81976;-1,057954;3,421366;103,5072;93,73035;-16,47651;3,561505;64,88391;58,97315;-23,50328;6,810169;79,37521;72,28856;-21,94798;3,654199;42,58692;39,45555;5,161972;45,59066;0;-36,74778;17,19289;-0,284786;-0,000458;0,000458;8,802681;-0,042872;-237,4425;-213,6497;6,333503;-6,521472;-33,4227;-30,11078;9,094734;-0,343723;-35,15991;-31,61705;-203,0411;4186,95;0;-501,1618;1669,338;-27,58341;0,027466;-0,027466;2300,654;-11,67726;2745,127;2469,781;1616,013;-104,5126;633,389;570,5474;1960,943;-74,46755;527,4946;474,3483
112;1792;00:00:01:832;38,53412;4,416167;3,094337;24,65273;-1,01085;3,420565;103,5072;93,73034;-16,46612;3,561395;63,79932;57,99723;-23,31367;6,772712;79,22864;72,15649;-21,94793;3,654199;42,38182;39,27112;2,506714;6,547107;0;-10,02193;2,826254;-0,048079;0;-0,000458;0,623589;-0,006595;-65,07523;-58,55552;11,37691;-2,247391;-8,794098;-7,924346;0,003204;0;-12,30583;-11,06598;-159,3155;-2342,613;0;1603,55;-861,9984;14,2024;0,027466;-0,054932;-490,7455;2,176666;10342,03;9305,652;302,6046;256,4449;1477,716;1331,186;-545,4918;20,62339;1371,245;1233,064
113;1808;00:00:01:848;38,64391;4,627272;3,094337;24,3465;-0,84696;3,417874;103,5072;93,73034;-16,41166;3,561065;62,01128;56,38835;-23,34413;6,723712;78,96477;71,91877;-21,79242;3,6483;42,14742;39,06035;6,587219;12,66626;0;-18,37337;9,833406;-0,161476;0,000458;0;3,267059;-0,019798;-107,2826;-96,53251;-1,827621;-2,940016;-15,83221;-14,263;9,330482;-0,353923;-14,0641;-12,64595;244,8303;367,1493;0;-501,0863;420,4291;-6,803798;0,027466;0,027466;158,6082;-0,792217;-2532,444;-2278,619;-792,2721;-41,55749;-422,2869;-380,3192;559,6366;-21,23537;-105,4962;-94,79827
114;1824;00:00:01:864;38,61402;4,860118;3,094337;24,20732;-0,697174;3,41541;103,5072;93,73035;-16,26005;3,56035;61,16126;55,62348;-23,24243;6,717321;78,87682;71,83956;-21,70112;3,644756;42,03022;38,95498;-1,79306;13,97077;0;-8,351326;8,98716;-0,147843;-0,000458;0,000458;9,096794;-0,042887;-51,00128;-45,89241;6,101989;-0,383434;-5,276641;-4,752502;5,477943;-0,212646;-7,032165;-6,322174;-502,8167;78,27071;0;601,3228;-50,7748;0,817966;-0,054932;0,027466;349,7841;-1,385307;3376,881;3038,406;475,7766;153,3949;633,3343;570,6298;-231,1523;8,476638;421,9161;379,4265
115;1840;00:00:01:880;38,65884;5,034264;3,094337;23,65054;-0,559182;3,080323;103,5072;93,73032;-16,15138;3,5598;57,79058;52,59048;-23,30397;6,644876;78,525;71,52262;-21,79133;3,648192;41,70792;38,66516;2,689361;10,44877;0;-33,40668;8,279546;-20,10518;0,000458;-0,001373;6,5205;-0,032988;-202,2407;-181,98;-3,692894;-4,346695;-21,10931;-19,01642;-5,412368;0,206194;-19,33777;-17,38953;268,9453;-211,3203;0;-1503,321;-42,45683;-1197,44;0,054932;-0,109863;-154,5777;0,593948;-9074,362;-8165,258;-587,6929;-237,7956;-949,9602;-855,8348;-653,4186;25,13036;-738,3361;-664,0411
116;1856;00:00:01:896;38,69055;5,205584;3,094337;23,39999;-0,505904;2,966429;103,5072;93,73034;-16,14647;3,559745;56,61821;51,53555;-23,31292;6,5691;78,3784;71,39056;-21,78787;3,648085;41,70792;38,66517;1,902237;10,2792;0;-15,03296;3,19666;-6,833653;0,000458;0,000916;0,294685;-0,003304;-70,34203;-63,29544;-0,536499;-4,546595;-8,795929;-7,923889;0,207596;-0,006437;0;0,000687;-47,22747;-10,17437;0;1102,423;-304,9731;796,2915;0;0,137329;-373,5488;1,780987;7913,918;7121,076;189,3837;-11,99398;738,8029;665,5516;337,1978;-12,75787;1160,266;1043,413
117;1872;00:00:01:912;38,80988;5,885144;3,094273;23,20512;-0,137056;2,783404;103,5072;93,73034;-15,85537;3,558315;55,41657;50,45427;-22,98722;6,549099;78,2025;71,23209;-21,43558;3,63475;41,70792;38,66517;7,16011;40,77361;-0,003805;-11,69231;22,13086;-10,98153;-0,000458;0;17,46569;-0,085816;-72,09846;-64,87701;19,54193;-1,200056;-10,5542;-9,507751;21,13735;-0,800099;-0,000458;0;315,4724;1829,665;-0,22831;200,4387;1136,052;-248,8729;-0,054932;-0,054932;1030,26;-4,950714;-105,3863;-94,89463;1204,706;200,7923;-105,4962;-95,03171;1255,785;-47,61972;-0,027466;-0,041199
118;1888;00:00:01:928;38,90795;6,200893;3,094273;22,73185;-0,065611;2,594199;103,5072;93,73035;-15,71169;3,557544;53,27713;48,5291;-23,03056;6,475567;77,79205;70,86235;-21,43509;3,634696;41,70792;38,66516;5,883865;18,94495;0;-28,39577;4,28673;-11,35229;0;0,000458;8,621006;-0,046234;-128,3668;-115,5102;-2,60067;-4,411898;-24,62723;-22,1846;0,029755;-0,003262;0,000458;-0,000229;-76,5747;-1309,72;0,22831;-1002,207;-1070,648;-22,2456;0,027466;0,027466;-530,6808;2,374935;-3376,098;-3037,994;-1328,556;-192,7105;-844,3816;-760,6108;-1266,456;47,81026;0,054932;-0,013733
119;1904;00:00:01:944;38,98773;6,418583;3,0944;22,34211;0,019782;2,375287;103,5072;93,73033;-15,72113;3,557599;51,2843;46,73584;-23,0536;6,451601;77,23502;70,36057;-21,41713;3,633996;41,70792;38,66516;4,786834;13,0614;0,007596;-23,38451;5,123576;-13,1347;0,000458;-0,000916;-0,566597;0,003304;-119,5697;-107,5955;-1,382103;-1,437979;-33,42178;-30,10711;1,077461;-0,042;0;0;-65,82184;-353,013;0,455761;300,6752;50,21075;-106,9442;0,027466;-0,082397;-551,2562;2,972316;527,8248;474,884;73,11401;178,4351;-527,6734;-475,3509;62,86239;-2,324295;-0,027466;0,013733
120;1920;00:00:02:000;39,10354;6,792642;3,094337;21,95236;0,150658;2,352601;103,5072;93,73036;-15,53525;3,556664;49,17434;44,83716;-23,10406;6,40383;76,1796;69,40987;-21,37902;3,632594;41,70792;38,66518;6,948852;22,44349;-0,003791;-23,38497;7,852531;-1,361174;-0,000916;0,001831;11,1529;-0,056148;-126,5977;-113,9209;-3,028106;-2,866287;-63,32519;-57,04193;2,286415;-0,084085;0;0,001144;129,7211;562,9257;-0,683212;-0,027466;163,7373;706,4114;-0,082397;0,164795;703,1696;-3,567123;-421,6827;-379,5227;-98,76021;-85,69849;-1794,204;-1616,089;72,53722;-2,525139;0;0,068665
121;1936;00:00:02:016;39,10305;6,894239;3,0944;21,89668;0,185575;2,264945;103,5072;93,73032;-15,53025;3,556608;48,67617;44,38885;-23,15064;6,381193;75,79848;69,06658;-21,38393;3,632756;41,70792;38,66516;-0,029297;6,095838;0,003791;-3,340988;2,095021;-5,259361;0,000916;-0,002289;0,300007;-0,003304;-29,89013;-26,89819;-2,794647;-1,358185;-22,86712;-20,59707;-0,294457;0,009699;-0,000458;-0,001602;-418,6889;-980,8593;0,454903;1202,639;-345,4506;-233,8912;0,109863;-0,247192;-651,1733;3,170585;5802,456;5221,362;14,00757;90,48613;2427,484;2186,691;-154,8523;5,627059;-0,027466;-0,164795
122;1952;00:00:02:032;39,10305;6,894239;3,0944;21,89668;0,185575;2,264945;103,5072;93,73032;-15,53025;3,556608;48,67617;44,38885;-23,15064;6,381193;75,79848;69,06658;-21,38393;3,632756;41,70792;38,66516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,757812;-365,7503;-0,227451;200,4593;-125,7013;315,5616;-0,054932;0,137329;-18,00041;0,198269;1793,408;1613,891;167,6788;81,49108;1372,027;1235,824;17,66739;-0,581932;0,027466;0,09613
123;1968;00:00:02:048;39,18371;7,174209;3,0944;21,70181;0,451542;1,856251;103,5072;93,73034;-15,31977;3,555507;47,94357;43,72962;-23,02517;6,322884;75,06555;68,40642;-21,24392;3,627524;41,70792;38,66516;4,839248;16,79818;0;-11,6922;15,958;-24,52163;-0,000458;0,000916;12,62895;-0,066061;-43,95561;-39,55421;7,528152;-3,498544;-43,97552;-39,60983;8,400764;-0,313911;0,000458;0,000458;290,3549;1007,891;0;-701,5319;957,4797;-1471,297;-0,027466;0,054932;757,7372;-3,963661;-2637,336;-2373,252;451,6891;-209,9127;-2638,531;-2376,59;504,0458;-18,83468;0,027466;0,027466
124;1984;00:00:02:064;39,22656;7,288414;3,0944;21,5348;0,344917;1,834937;103,5073;93,73032;-15,45014;3,556168;47,35751;43,20221;-23,20686;6,333728;74,30332;67,71988;-21,42078;3,634211;40,88753;37,92753;2,571258;6,852321;0;-10,02056;-6,397444;-1,278827;0,000916;-0,001373;-7,822265;0,039625;-35,16357;-31,64451;-10,90107;0,650625;-45,73379;-41,19232;-10,61211;0,40123;-49,22378;-44,25819;-136,0794;-596,7516;0;100,2983;-1341,326;1394,568;0,082397;-0,137329;-1227,073;6,341171;527,522;474,5818;-1105,753;248,9502;-105,4962;-94,94933;-1140,772;42,90847;-2953,454;-2655,519
125;2000;00:00:02:080;39,21366;7,485774;3,094337;21,33991;0,408783;1,65564;103,5072;93,73034;-15,39773;3,555948;46,97657;42,8594;-23,17258;6,255422;73,74632;67,21822;-21,38899;3,632918;40,88752;37,92751;-0,774078;11,84157;-0,003791;-11,69334;3,831918;-10,75785;-0,000458;0,001373;3,14415;-0,013204;-22,85682;-20,56846;2,056503;-4,698371;-33,41995;-30,09979;1,907844;-0,077605;-0,000458;-0,001144;-200,7202;299,3551;-0,227451;-100,367;613,7617;-568,7411;-0,082397;0,164795;657,9849;-3,169727;738,4049;664,5629;777,4543;-320,9398;738,8303;665,5516;751,197;-28,7301;2953,399;2655,423
126;2016;00:00:02:096;39,19304;7,613967;3,094337;21,28423;0,428872;1,588069;103,5072;93,73035;-15,38076;3,555838;46,80074;42,70119;-23,17107;6,229888;73,5118;67,00698;-21,3791;3,632594;40,88753;37,92752;-1,237564;7,691631;0;-3,340873;1,205351;-4,054248;-0,001373;0,000916;1,018467;-0,006609;-10,54939;-9,492644;0,090523;-1,53202;-14,0712;-12,6741;0,593491;-0,019412;0,000687;0,000458;-27,80914;-248,9965;0,227451;501,1482;-157,594;402,2158;-0,054932;-0,027466;-127,5409;0,395679;738,4459;664,5491;-117,9588;189,981;1160,925;1045,541;-78,86123;3,491592;0,068665;0,09613
127;2032;00:00:02:112;39,22041;8,06254;3,0944;21,08936;0,574372;1,501808;103,5073;93,73032;-15,20589;3,554957;46,56633;42,49024;-23,11631;6,175809;73,0134;66,55814;-21,28112;3,628874;40,88753;37,92752;1,642685;26,91436;0,003791;-11,69197;8,730007;-5,175654;0,001831;-0,002289;10,49234;-0,052857;-14,06479;-12,65716;3,286056;-3,244743;-29,90387;-26,93023;5,878372;-0,223246;-0,000229;0;172,8149;1153,363;0,227451;-501,0658;451,4794;-67,28436;0,192261;-0,192261;568,4326;-2,774906;-210,9238;-189,8712;191,732;-102,7634;-949,9602;-855,3679;317,0929;-12,23001;-0,054932;-0,027466
128;2048;00:00:02:128;39,22041;8,06254;3,0944;21,08936;0,574372;1,501808;103,5073;93,73032;-15,20589;3,554957;46,56633;42,49024;-23,11631;6,175809;73,0134;66,55814;-21,28112;3,628874;40,88753;37,92752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-98,56108;-1614,861;-0,227451;701,5181;-523,8004;310,5392;-0,109863;0,137329;-629,5405;3,171443;843,8872;759,4298;-197,1634;194,6846;1794,232;1615,814;-352,7023;13,39474;0,013733;0
129;2064;00:00:02:144;39,26595;8,479471;3,094337;20,97801;0,698576;1,260674;103,5073;93,73032;-15,03509;3,554075;46,41983;42,35839;-23,20986;6,155873;72,33916;65,9509;-21,20244;3,625959;40,88752;37,92752;2,732391;25,01587;-0,003791;-6,681175;7,452231;-14,46802;0;0,000458;10,24801;-0,0529;-8,790207;-7,910614;-5,612983;-1,196165;-40,45486;-36,43478;4,720687;-0,174894;-0,000458;0;163,9435;1500,952;-0,227451;-400,8705;447,1339;-868,0812;0;0,027466;614,8807;-3,174018;-527,4124;-474,6368;-336,779;-71,7699;-2427,292;-2186,087;283,2412;-10,49366;-0,027466;0
130;2080;00:00:02:160;39,26595;8,479471;3,094337;20,97801;0,698576;1,260674;103,5073;93,73032;-15,03509;3,554075;46,41983;42,35839;-23,20986;6,155873;72,33916;65,9509;-21,20244;3,625959;40,88752;37,92752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-163,9435;-1500,952;0,227451;400,8705;-447,1339;868,0812;0;-0,027466;-614,8807;3,174018;527,4124;474,6368;336,779;71,7699;2427,292;2186,087;-283,2412;10,49366;0,027466;0
131;2096;00:00:02:176;39,34362;8,528809;3,0944;20,97801;0,736482;1,12657;103,5072;93,73032;-14,96505;3,55369;46,3319;42,27926;-23,27603;6,108847;71,95805;65,60769;-21,20264;3,625959;40,88752;37,92752;4,660263;2,960243;0,003791;0;2,274381;-8,046269;-0,000458;0;4,202328;-0,023117;-5,275726;-4,747924;-3,970527;-2,821569;-22,86667;-20,5925;-0,011902;0;-0,000229;0,000229;279,6158;177,6146;0,227451;0;136,4628;-482,7762;-0,027466;0;252,1396;-1,387024;-316,5435;-284,8755;-238,2316;-169,2941;-1372;-1235,55;-0,714111;0;-0,013733;0,013733
132;2112;00:00:02:192;39,42378;8,735334;3,094337;20,97801;0,850188;0,947707;103,5072;93,73033;-14,83193;3,553028;46,30261;42,2529;-23,21547;6,079896;71,69421;65,37009;-21,12192;3,622879;40,88752;37,92752;4,809494;12,39155;-0,003791;0;6,822363;-10,73178;0;0,000458;7,987117;-0,039682;-1,757126;-1,581573;3,633728;-1,737041;-15,83038;-14,25568;4,843254;-0,184765;0,000229;0;8,953857;565,8782;-0,454903;0;272,8789;-161,1307;0,027466;0,027466;227,0874;-0,993919;211,116;189,981;456,2553;65,07167;422,177;380,2093;291,3093;-11,08589;0,027466;-0,013733
133;2128;00:00:02:208;39,4264;8,742719;3,094273;20,97801;0,859801;0,848345;103,5072;93,73036;-14,85363;3,553138;46,244;42,20018;-23,30342;6,034099;71,40105;65,10608;-21,2158;3,62639;40,88752;37,92752;0,157013;0,443058;-0,003805;0;0,576736;-5,961706;-0,000916;0,001831;-1,302166;0,006609;-3,51654;-3,163376;-5,277214;-2,747812;-17,58911;-15,84091;-5,632896;0,210671;0;-0,000229;-279,1488;-716,9093;-0,000858;0;-374,7376;286,2045;-0,054932;0,082397;-557,3569;2,777481;-105,5649;-94,90813;-534,6564;-60,64624;-105,5237;-95,11413;-628,569;23,72617;-0,013733;-0,013733
134;2144;00:00:02:224;39,4264;8,742719;3,094273;20,97801;0,859801;0,848345;103,5072;93,73036;-14,85363;3,553138;46,244;42,20018;-23,30342;6,034099;71,40105;65,10608;-21,2158;3,62639;40,88752;37,92752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,420775;-26,58348;0,22831;0;-34,60414;357,7024;0,054932;-0,109863;78,12995;-0,396538;210,9924;189,8025;316,6328;164,8687;1055,347;950,4546;337,9737;-12,64028;0;0,013733
135;2160;00:00:02:240;39,63108;8,990223;3,094273;20,97801;1,105707;0,633038;103,5072;93,73033;-14,62868;3,551981;45,89236;41,88372;-23,10526;5,946464;70,90273;64,65729;-21,10116;3,622122;40,88753;37,92751;12,28088;14,85025;0;0;14,75437;-12,91841;0,000458;-0,001831;13,49722;-0,069437;-21,09855;-18,98735;11,88949;-5,258102;-29,89975;-26,92749;6,8787;-0,25609;0,000458;-0,000229;736,8529;891,0151;0;0;885,2619;-775,1047;0,027466;-0,109863;809,8331;-4,166222;-1265,913;-1139,241;713,3696;-315,4861;-1793,985;-1615,649;412,722;-15,36541;0,027466;-0,013733
136;2176;00:00:02:256;39,64756;8,95151;3,0944;20,978;1,137632;0,534857;103,5072;93,73034;-14,61779;3,551981;45,80446;41,80463;-23,22661;5,927942;70,75615;64,52531;-21,09422;3,621852;40,88753;37,92752;0,988541;-2,32275;0,007596;-0,000687;1,915533;-5,89085;0,000458;0,000458;0,653458;0;-5,274124;-4,745864;-7,280731;-1,111336;-8,794556;-7,918396;0,416222;-0,016208;0;0,000229;-677,5405;-1030,38;0,455761;-0,041199;-770,3299;421,6537;0;0,137329;-770,6256;4,166222;949,4658;854,489;-1150,214;248,806;1266,312;1140,546;-387,7487;14,39295;-0,027466;0,027466
137;2192;00:00:02:272;39,66144;8,924009;3,094337;20,97801;1,176363;0,441019;103,5072;93,73033;-14,58383;3,551816;45,68726;41,69916;-23,22066;5,927578;70,60958;64,39333;-21,0806;3,621312;40,88752;37,92751;0,83313;-1,650066;-0,003791;0,000687;2,323858;-5,630321;0;-0,000458;2,037792;-0,009928;-7,032165;-6,328125;0,357056;-0,02183;-8,794098;-7,919311;0,817223;-0,03243;-0,000458;-0,000229;-9,324645;40,36102;-0,683212;0,082397;24,4995;15,63171;-0,027466;-0,054932;83,06007;-0,595665;-105,4825;-94,9356;458,2672;65,37037;0,027466;-0,054932;24,06005;-0,97332;-0,027466;-0,027466
138;2208;00:00:02:288;39,75314;9,011808;3,094337;20,97801;1,377998;0,303258;103,5073;93,73033;-14,29021;3,550327;45,51143;41,54094;-23,02428;5,865648;70,37505;64,18214;-20,89717;3,614438;40,88753;37,9275;5,501861;5,267944;0;0;12,09808;-8,265645;0,000458;0;17,61686;-0,089321;-10,54939;-9,493102;11,78295;-3,715811;-14,07165;-12,6709;11,0059;-0,412402;0,000458;-0,000687;280,1239;415,0806;0,227451;-0,041199;586,4531;-158,1194;0,027466;0,027466;934,7442;-4,763603;-211,0336;-189,8986;685,5536;-221,6388;-316,6534;-285,0952;611,3204;-22,79834;0,054932;-0,027466
139;2224;00:00:02:304;39,76647;8,970495;3,0944;20,97801;1,269183;0,376905;103,5073;93,73033;-14,26602;3,550162;45,24772;41,30362;-23,09936;5,844423;70,14053;63,97094;-20,98339;3,617687;40,88752;37,92752;0,799942;-2,47879;0,003791;0;-6,52889;4,418821;0;0;1,451454;-0,009928;-15,8226;-14,23942;-4,504738;-1,273498;-14,07165;-12,67204;-5,173187;0,194922;-0,000458;0,000916;-282,1151;-464,804;0,227451;0;-1117,618;761,0679;-0,027466;0;-969,9245;4,763603;-316,3925;-284,7794;-977,2612;146,5387;0;-0,068665;-970,7449;36,43941;-0,054932;0,09613
140;2240;00:00:02:320;39,77649;8,914866;3,094337;21,03369;1,248665;0,404452;102,8515;93,14015;-14,10422;3,549389;45,15981;41,22451;-23,09516;5,844222;70,02327;63,86537;-20,97658;3,617416;40,88754;37,92753;0,601273;-3,337726;-0,003791;3,340988;-1,231084;1,652811;-39,34433;-35,41077;9,707793;-0,046334;-5,274581;-4,746322;0,25177;-0,012045;-7,035369;-6,334304;0,408669;-0,016236;0,001144;0,000687;-11,92017;-51,53617;-0,454903;200,4593;317,8683;-165,9606;-2360,659;-2124,646;495,3803;-2,184391;632,8811;569,5861;285,3905;75,68721;422,1771;380,2642;334,9113;-12,66947;0,09613;-0,013733
141;2256;00:00:02:336;39,81394;8,820749;3,094273;21,17289;1,29074;0,350545;102,2837;92,62907;-13,95126;3,548562;44,8082;40,9081;-23,03387;5,789973;69,61287;63,49581;-20,89926;3,614438;40,88753;37,92752;2,246933;-5,647029;-0,003805;8,351669;2,524488;-3,234435;-34,06769;-30,66513;9,177932;-0,049653;-21,09695;-18,9846;3,677444;-3,254928;-24,62402;-22,17384;4,63932;-0,178685;-0,000458;-0,000458;98,73962;-138,5582;-0,000858;300,6409;225,3343;-293,2347;316,5983;284,7383;-31,79169;-0,199127;-949,3422;-854,2968;205,5404;-194,573;-1055,319;-950,3722;253,8391;-9,746932;-0,09613;-0,068665
142;2272;00:00:02:352;39,89213;8,673971;3,094337;21,22854;1,237804;0,463094;102,1958;92,54996;-13,94084;3,548562;44,72029;40,82896;-23,09232;5,793222;69,49561;63,39024;-20,94373;3,616226;40,88754;37,92752;4,691162;-8,806686;0,003805;3,338928;-3,176121;6,752969;-5,275268;-4,746551;0,624905;0;-5,274581;-4,748382;-3,507156;0,194922;-7,035369;-6,334304;-2,668304;0,107245;0,000458;-0,000229;146,6537;-189,5794;0,456619;-300,7645;-342,0365;599,2442;1727,545;1555,115;-513,1816;2,979183;949,3422;854,1732;-431,076;206,991;1055,319;950,3722;-438,4574;17,15584;0,054932;0,013733
143;2288;00:00:02:368;39,85972;8,604566;3,094337;21,28424;1,288008;0,359909;101,9907;92,36527;-13,69968;3,547348;44,36867;40,51253;-23,06408;5,740815;69,20248;63,12627;-20,93977;3,616063;40,88753;37,9275;-1,944351;-4,164333;0;3,342018;3,012213;-6,191116;-12,30743;-11,08108;14,47002;-0,072842;-21,09718;-18,98575;1,694755;-3,144436;-17,5882;-15,83794;0,23735;-0,009756;-0,000458;-0,000916;-398,1307;278,5412;-0,22831;0,185394;371,3001;-776,645;-421,9299;-380,072;830,7071;-4,370498;-949,356;-854,2418;312,1147;-200,3614;-633,1696;-570,2178;174,3393;-7,020091;-0,054932;-0,041199
144;2304;00:00:02:384;39,96552;8,853918;3,094337;21,36775;1,416374;0,342641;101,7855;92,18066;-13,47287;3,546189;44,04634;40,22248;-22,89527;5,655374;68,99727;62,94151;-20,81299;3,611295;40,88752;37,92751;6,347579;14,96115;0;5,010681;7,701981;-1,036082;-12,3111;-11,07651;13,6084;-0,069551;-19,33937;-17,40303;10,12859;-5,126438;-12,31247;-11,08589;7,606773;-0,286102;-0,000687;0,000458;497,5158;1147,529;0;100,1198;281,386;309,302;-0,219727;0,274658;-51,69754;0,19741;105,4687;94,96295;506,0302;-118,9201;316,5436;285,1227;442,1653;-16,58077;-0,013733;0,082397
145;2320;00:00:02:400;39,95013;8,738793;3,094337;21,45127;1,438311;0,384613;101,5804;91,99603;-13,42806;3,545968;43,72405;39,93244;-22,85594;5,65326;68,79208;62,75674;-20,84784;3,612542;40,0232;37,15039;-0,922852;-6,907482;0;5,011596;1,316171;2,518362;-12,30835;-11,07788;2,688617;-0,013261;-19,33777;-17,40234;2,359428;-0,126858;-12,31155;-11,08589;-2,091064;0,074816;-51,85913;-46,62735;-436,2258;-1312,118;0;0,054932;-383,1486;213,2666;0,164795;-0,082397;-655,1868;3,377437;0,09613;0,041199;-466,1498;299,9748;0,054932;0;-581,8702;21,65508;-3111,506;-2797,668
146;2336;00:00:02:416;39,95013;8,738793;3,094337;21,45127;1,438311;0,384613;101,5804;91,99603;-13,42806;3,545968;43,72405;39,93244;-22,85594;5,65326;68,79208;62,75674;-20,84784;3,612542;40,0232;37,15039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,37109;414,4489;0;-300,6958;-78,97023;-151,1017;738,5009;664,6727;-161,317;0,79565;1160,266;1044,141;-141,5657;7,611465;738,6931;665,1534;125,4639;-4,488945;3111,547;2797,641
147;2352;00:00:02:432;39,95159;8,822337;3,094337;21,4791;1,507141;0,335718;101,4338;91,86417;-13,03025;3,543979;43,48962;39,72149;-22,84856;5,602067;68,55756;62,54558;-20,8777;3,61368;38,19202;35,50404;0,087204;5,012626;0;1,669807;4,129837;-2,933727;-8,791809;-7,911987;23,86831;-0,119305;-14,0657;-12,65739;0,443115;-3,071594;-14,07074;-12,66975;-1,791229;0,068293;-109,8711;-98,78082;5,232238;300,7576;0;100,1884;247,7902;-176,0236;-527,5085;-474,7192;1432,099;-7,158278;-843,9421;-759,4435;26,58691;-184,2956;-844,2443;-760,1851;-107,4737;4,097557;-6592,263;-5926,849
148;2368;00:00:02:448;39,9674;8,853309;3,094273;21,4791;1,399836;0,52749;101,2287;91,67949;-13,05716;3,544145;43,31382;39,56328;-22,89142;5,553615;68,411;62,41361;-21,07159;3,620987;36,08254;33,60769;0,948715;1,858292;-0,003805;0;-6,438281;11,50631;-12,30835;-11,08063;-1,614189;0,009956;-10,54802;-9,492187;-2,571831;-2,907085;-8,794098;-7,918167;-11,63349;0,438437;-126,5684;-113,7808;51,69067;-189,2601;-0,22831;-100,1884;-634,087;866,4022;-210,9924;-190,1184;-1528,95;7,75566;211,0611;189,9124;-180,8967;9,870528;316,5984;285,0952;-590,5356;22,20869;-1001,843;-899,9999
149;2384;00:00:02:464;39,97322;8,702692;3,094337;21,53478;1,369022;0,598071;101,1408;91,60036;-12,89091;3,543261;43,07941;39,35233;-23,03715;5,48523;68,11784;62,14967;-21,08549;3,621528;34,93995;32,58059;0,349274;-9,036999;0,003805;3,34053;-1,848864;4,234872;-5,27481;-4,747467;9,974669;-0,053043;-14,06456;-12,65694;-8,743858;-4,103107;-17,58911;-15,8361;-0,83416;0,03243;-68,5556;-61,62643;-35,96649;-653,7174;0,456619;200,4318;275,365;-436,2862;422,0123;379,9896;695,3315;-3,779983;-210,9924;-189,8849;-370,3217;-71,76133;-527,7008;-475,0762;647,9598;-24,36046;3480,77;3129,263
150;2400;00:00:02:480;39,93727;8,895209;3,0944;21,53479;1,474588;0,508604;101,1408;91,60036;-12,79828;3,542819;42,84501;39,14139;-22,30944;5,396156;67,85403;61,91213;-21,00934;3,618607;34,11963;31,84322;-2,157211;11,55104;0,003791;0,000572;6,333982;-5,368015;0,000458;-0,000458;5,557994;-0,026522;-14,06433;-12,65671;43,66253;-5,344419;-15,82901;-14,2527;4,569054;-0,175223;-49,21898;-44,24171;-150,3891;1235,282;-0,000858;-200,3975;490,9708;-576,1732;316,5161;284,8205;-265,0005;1,591301;0,013733;0,013733;3144,383;-74,47869;105,6061;95,00426;324,1928;-12,45918;1160,198;1043,083
